robot,backend,sample_id,callback_index,solver_iter,elapsed_ms,iter_interval_ms,cost,stop,dam_calc_interval_ms,dam_calcdiff_interval_ms,dam_total_interval_ms,cost_state_calc_interval_ms,cost_state_calcdiff_interval_ms,cost_state_total_interval_ms,cost_control_calc_interval_ms,cost_control_calcdiff_interval_ms,cost_control_total_interval_ms,cost_acc_calc_interval_ms,cost_acc_calcdiff_interval_ms,cost_acc_total_interval_ms,cost_collision_calc_interval_ms,cost_collision_calcdiff_interval_ms,cost_collision_total_interval_ms,cost_other_calc_interval_ms,cost_other_calcdiff_interval_ms,cost_other_total_interval_ms,cost_total_interval_ms,non_cost_model_interval_ms,solver_overhead_interval_ms,stack_total_interval_ms,dam_calc_calls,dam_calcdiff_calls
"leap_hand","CasADi",19,8,7,38.682675,4.527926,3.640039775,1.480239461,0.185887,3.464682,3.650569,0.00474,0.025454,0.030194,0.002349,0.003585,0.005934,0.003345,0.185693,0.189038,0,0,0,0,0,0,0.225166,3.425403,0.877357,4.527926,51,51
"leap_hand","CasADi",19,9,8,43.192123,4.509448,3.624100067,0.015939716,0.185853,3.447865,3.633718,0.004666,0.025174,0.02984,0.00236,0.002996,0.005356,0.003191,0.182599,0.18579,0,0,0,0,0,0,0.220986,3.412732,0.87573,4.509448,51,51
"leap_hand","CasADi",19,10,9,47.736706,4.544583,3.624100059,0.000000008,0.19047,3.465413,3.655883,0.004852,0.025437,0.030289,0.002505,0.003588,0.006093,0.003331,0.188807,0.192138,0,0,0,0,0,0,0.22852,3.427363,0.8887,4.544583,51,51
"leap_hand","CasADi",20,1,0,5.301236,5.301236,3340.584307969,4705.756891865,0.759628,3.53064,4.290268,0.020807,0.027693,0.0485,0.011057,0.003769,0.014826,0.015735,0.203002,0.218737,0,0,0,0,0,0,0.282063,4.008205,1.010968,5.301236,204,51
"leap_hand","CasADi",20,2,1,10.072619,4.771383,2917.847038293,3334.316382535,0.369808,3.467612,3.83742,0.009207,0.025195,0.034402,0.004704,0.003585,0.008289,0.006027,0.184565,0.190592,0,0,0,0,0,0,0.233283,3.604137,0.933963,4.771383,102,51
"leap_hand","CasADi",20,3,2,15.088751,5.016132,1064.082576559,2911.579112954,0.564259,3.471579,4.035838,0.014899,0.026213,0.041112,0.007314,0.003431,0.010745,0.009599,0.184742,0.194341,0,0,0,0,0,0,0.246198,3.78964,0.980294,5.016132,153,51
"leap_hand","CasADi",20,4,3,20.07192,4.983169,549.000878641,1057.814651261,0.55614,3.46656,4.0227,0.013933,0.02536,0.039293,0.007337,0.002891,0.010228,0.009147,0.184402,0.193549,0,0,0,0,0,0,0.24307,3.77963,0.960469,4.983169,153,51
"leap_hand","CasADi",20,5,4,25.060752,4.988832,307.186652809,542.732953365,0.552501,3.47865,4.031151,0.014574,0.025242,0.039816,0.007115,0.002631,0.009746,0.008907,0.183842,0.192749,0,0,0,0,0,0,0.242311,3.78884,0.957681,4.988832,152,51
"leap_hand","CasADi",20,6,5,29.861908,4.801156,157.009959381,300.918727545,0.376404,3.47468,3.851084,0.009526,0.025412,0.034938,0.005225,0.002631,0.007856,0.006247,0.18579,0.192037,0,0,0,0,0,0,0.234831,3.616253,0.950072,4.801156,102,51
"leap_hand","CasADi",20,7,6,34.425024,4.563116,20.525202142,150.742034104,0.189427,3.469662,3.659089,0.00503,0.025589,0.030619,0.002515,0.003527,0.006042,0.003577,0.190279,0.193856,0,0,0,0,0,0,0.230517,3.428572,0.904027,4.563116,51,51
"leap_hand","CasADi",20,8,7,38.952371,4.527347,6.276406052,14.257276897,0.186104,3.463637,3.649741,0.004716,0.02632,0.031036,0.002372,0.003546,0.005918,0.003119,0.187246,0.190365,0,0,0,0,0,0,0.227319,3.422422,0.877606,4.527347,51,51
"leap_hand","CasADi",20,9,8,43.478866,4.526495,6.267935572,0.008480808,0.186304,3.462799,3.649103,0.005026,0.025827,0.030853,0.002503,0.003504,0.006007,0.003152,0.185568,0.18872,0,0,0,0,0,0,0.22558,3.423523,0.877392,4.526495,51,51
"leap_hand","CasADi",20,10,9,48.026405,4.547539,6.267925244,0.000010328,0.189853,3.473937,3.66379,0.005018,0.025968,0.030986,0.002766,0.003663,0.006429,0.003883,0.185895,0.189778,0,0,0,0,0,0,0.227193,3.436597,0.883749,4.547539,51,51
"leap_hand","CasADi",21,1,0,5.407298,5.407298,3046.047572501,3431.67804169,0.862549,3.528797,4.391346,0.024365,0.028643,0.053008,0.010709,0.003915,0.014624,0.016765,0.203933,0.220698,0,0,0,0,0,0,0.28833,4.103016,1.015952,5.407298,233,51
"leap_hand","CasADi",21,2,1,10.50098,5.093682,2874.971217874,3041.945269211,0.652905,3.464427,4.117332,0.016146,0.027695,0.043841,0.00737,0.003761,0.011131,0.010879,0.184787,0.195666,0,0,0,0,0,0,0.250638,3.866694,0.97635,5.093682,181,51
"leap_hand","CasADi",21,3,2,15.630046,5.129066,2567.815770557,2870.868914638,0.665042,3.466218,4.13126,0.017037,0.025724,0.042761,0.007604,0.00324,0.010844,0.010804,0.185475,0.196279,0,0,0,0,0,0,0.249884,3.881376,0.997806,5.129066,183,51
"leap_hand","CasADi",21,4,3,20.812097,5.182051,2131.629637913,2563.713467356,0.727097,3.46592,4.193017,0.017956,0.025731,0.043687,0.00867,0.003519,0.012189,0.012489,0.184176,0.196665,0,0,0,0,0,0,0.252541,3.940476,0.989034,5.182051,201,51
"leap_hand","CasADi",21,5,4,25.985769,5.173672,1659.724243953,2127.527334736,0.738121,3.444309,4.18243,0.01836,0.025052,0.043412,0.008751,0.003122,0.011873,0.012659,0.183049,0.195708,0,0,0,0,0,0,0.250993,3.931437,0.991242,5.173672,204,51
"leap_hand","CasADi",21,6,5,30.982533,4.996764,1552.471873531,1655.621940794,0.560733,3.459436,4.020169,0.014113,0.02535,0.039463,0.006833,0.002466,0.009299,0.009666,0.18397,0.193636,0,0,0,0,0,0,0.242398,3.777771,0.976595,4.996764,153,51
"leap_hand","CasADi",21,7,6,35.765177,4.782644,1118.873849202,1548.369570383,0.372997,3.465814,3.838811,0.00943,0.025166,0.034596,0.004538,0.003464,0.008002,0.006716,0.186099,0.192815,0,0,0,0,0,0,0.235413,3.603398,0.943833,4.782644,102,51
"leap_hand","CasADi",21,8,7,40.74265,4.977473,702.105841201,1114.771546054,0.546762,3.476084,4.022846,0.013908,0.025144,0.039052,0.006714,0.003695,0.010409,0.009352,0.184698,0.19405,0,0,0,0,0,0,0.243511,3.779335,0.954627,4.977473,150,51
"leap_hand","CasADi",21,9,8,45.479071,4.736421,122.206310176,698.00353809,0.36724,3.443578,3.810818,0.009377,0.024928,0.034305,0.004453,0.003595,0.008048,0.006262,0.183288,0.18955,0,0,0,0,0,0,0.231903,3.578915,0.925603,4.736421,101,51
"leap_hand","CasADi",21,10,9,50.069593,4.590522,57.258133104,118.104007086,0.186673,3.481252,3.667925,0.004959,0.025118,0.030077,0.002372,0.00355,0.005922,0.003277,0.186248,0.189525,0,0,0,0,0,0,0.225524,3.442401,0.922597,4.590522,51,51
"leap_hand","CasADi",21,11,10,54.600724,4.531131,4.114104465,53.155830022,0.188448,3.467694,3.656142,0.004685,0.024981,0.029666,0.002313,0.003562,0.005875,0.003323,0.184148,0.187471,0,0,0,0,0,0,0.223012,3.43313,0.874989,4.531131,51,51
"leap_hand","CasADi",21,12,11,59.113484,4.51276,4.102310373,0.011801386,0.185564,3.448188,3.633752,0.004606,0.024958,0.029564,0.002296,0.003611,0.005907,0.003336,0.182627,0.185963,0,0,0,0,0,0,0.221434,3.412318,0.879008,4.51276,51,51
"leap_hand","CasADi",21,13,12,63.649144,4.53566,4.102303079,0.000007294,0.189814,3.464135,3.653949,0.00463,0.025501,0.030131,0.002497,0.003544,0.006041,0.003524,0.183048,0.186572,0,0,0,0,0,0,0.222744,3.431205,0.881711,4.53566,51,51
"leap_hand","CasADi",22,1,0,5.226662,5.226662,7640.396702233,4971.828438017,0.705929,3.525925,4.231854,0.019852,0.028042,0.047894,0.010188,0.003795,0.013983,0.014153,0.201047,0.2152,0,0,0,0,0,0,0.277077,3.954777,0.994808,5.226662,187,51
"leap_hand","CasADi",22,2,1,10.162909,4.936247,5650.526203028,7634.096801646,0.49238,3.474038,3.966418,0.01269,0.02519,0.03788,0.00574,0.003515,0.009255,0.007481,0.184363,0.191844,0,0,0,0,0,0,0.238979,3.727439,0.969829,4.936247,136,51
"leap_hand","CasADi",22,3,2,15.167997,5.005088,2794.351146653,5644.226302582,0.561655,3.470017,4.031672,0.014965,0.025533,0.040498,0.00673,0.00351,0.01024,0.009786,0.184918,0.194704,0,0,0,0,0,0,0.245442,3.78623,0.973416,5.005088,153,51
"leap_hand","CasADi",22,4,3,19.971148,4.803151,452.347726128,2788.051246298,0.376363,3.469945,3.846308,0.010043,0.025807,0.03585,0.004524,0.003693,0.008217,0.007296,0.189693,0.196989,0,0,0,0,0,0,0.241056,3.605252,0.956843,4.803151,102,51
"leap_hand","CasADi",22,5,4,24.958852,4.987704,255.914250779,446.047825856,0.548116,3.482107,4.030223,0.013965,0.027218,0.041183,0.006547,0.003383,0.00993,0.009264,0.189097,0.198361,0,0,0,0,0,0,0.249474,3.780749,0.957481,4.987704,150,51
"leap_hand","CasADi",22,6,5,29.732718,4.773866,169.448660376,249.61435054,0.366338,3.477785,3.844123,0.009315,0.025807,0.035122,0.004333,0.003677,0.00801,0.006174,0.185067,0.191241,0,0,0,0,0,0,0.234373,3.60975,0.929743,4.773866,100,51
"leap_hand","CasADi",22,7,6,34.295973,4.563255,40.989859971,163.148760153,0.185853,3.469269,3.655122,0.004867,0.026276,0.031143,0.002317,0.003549,0.005866,0.003194,0.186083,0.189277,0,0,0,0,0,0,0.226286,3.428836,0.908133,4.563255,51,51
"leap_hand","CasADi",22,8,7,38.815312,4.519339,6.651625544,34.689959753,0.18582,3.456364,3.642184,0.004847,0.025134,0.029981,0.002196,0.003327,0.005523,0.003064,0.183438,0.186502,0,0,0,0,0,0,0.222006,3.420178,0.877155,4.519339,51,51
"leap_hand","CasADi",22,9,8,43.318803,4.503491,6.307335762,0.351725341,0.185657,3.441746,3.627403,0.004823,0.02509,0.029913,0.002223,0.003077,0.0053,0.003092,0.181828,0.18492,0,0,0,0,0,0,0.220133,3.40727,0.876088,4.503491,51,51
"leap_hand","CasADi",22,10,9,47.857874,4.539071,6.299903196,0.007435562,0.190278,3.461477,3.651755,0.00503,0.026038,0.031068,0.002445,0.003546,0.005991,0.003314,0.182383,0.185697,0,0,0,0,0,0,0.222756,3.428999,0.887316,4.539071,51,51
"leap_hand","CasADi",22,11,10,52.396337,4.538463,6.2999002,0.000002996,0.187834,3.463584,3.651418,0.005092,0.02633,0.031422,0.002442,0.002603,0.005045,0.003447,0.186755,0.190202,0,0,0,0,0,0,0.226669,3.424749,0.887045,4.538463,51,51
"leap_hand","CasADi",23,1,0,5.279278,5.279278,4189.294059978,5213.141698773,0.748244,3.539284,4.287528,0.025487,0.029075,0.054562,0.009579,0.004143,0.013722,0.012261,0.205719,0.21798,0,0,0,0,0,0,0.286264,4.001264,0.99175,5.279278,201,51
"leap_hand","CasADi",23,2,1,10.288725,5.009447,3265.712239789,4182.430135915,0.583892,3.46888,4.052772,0.014807,0.02586,0.040667,0.006513,0.003563,0.010076,0.008272,0.185421,0.193693,0,0,0,0,0,0,0.244436,3.808336,0.956675,5.009447,162,51
"leap_hand","CasADi",23,3,2,15.126335,4.83761,1851.932759427,3258.848315783,0.416854,3.477694,3.894548,0.010901,0.025591,0.036492,0.004683,0.003597,0.00828,0.005637,0.186901,0.192538,0,0,0,0,0,0,0.23731,3.657238,0.943062,4.83761,116,51
"leap_hand","CasADi",23,4,3,19.81861,4.692275,753.273120851,1845.068835482,0.310443,3.459182,3.769625,0.007811,0.025443,0.033254,0.003711,0.003103,0.006814,0.004883,0.184163,0.189046,0,0,0,0,0,0,0.229114,3.540511,0.92265,4.692275,86,51
"leap_hand","CasADi",23,5,4,24.584089,4.765479,277.012233601,746.409196996,0.370825,3.463329,3.834154,0.009583,0.025962,0.035545,0.004651,0.002402,0.007053,0.006145,0.18212,0.188265,0,0,0,0,0,0,0.230863,3.603291,0.931325,4.765479,102,51
"leap_hand","CasADi",23,6,5,29.146698,4.562609,23.226584266,270.148309799,0.187842,3.468455,3.656297,0.005,0.025743,0.030743,0.002462,0.003553,0.006015,0.00366,0.185646,0.189306,0,0,0,0,0,0,0.226064,3.430233,0.906312,4.562609,51,51
"leap_hand","CasADi",23,7,6,33.688336,4.541638,7.068524361,16.362660493,0.18643,3.476526,3.662956,0.004561,0.025154,0.029715,0.002294,0.003531,0.005825,0.00311,0.18502,0.18813,0,0,0,0,0,0,0.22367,3.439286,0.878682,4.541638,51,51
"leap_hand","CasADi",23,8,7,38.200601,4.512265,6.867876562,0.204600594,0.185344,3.452298,3.637642,0.004598,0.02517,0.029768,0.002341,0.002459,0.0048,0.00317,0.182635,0.185805,0,0,0,0,0,0,0.220373,3.417269,0.874623,4.512265,51,51
"leap_hand","CasADi",23,9,8,42.71368,4.513079,6.863924495,0.003952795,0.187962,3.443296,3.631258,0.005111,0.025465,0.030576,0.00244,0.002481,0.004921,0.003304,0.182256,0.18556,0,0,0,0,0,0,0.221057,3.410201,0.881821,4.513079,51,51
"leap_hand","CasADi",23,10,9,47.259299,4.545619,6.863923767,0.000000728,0.187006,3.479009,3.666015,0.004691,0.025654,0.030345,0.002377,0.003574,0.005951,0.003441,0.18624,0.189681,0,0,0,0,0,0,0.225977,3.440038,0.879604,4.545619,51,51
"unitree_g1","TetraPGA",0,1,0,9.656778,9.656778,4988.210133282,5669.079739279,1.526753,3.132687,4.65944,0.021885,0.071134,0.093019,0.016791,0.010845,0.027636,0.035955,1.104141,1.140096,0,0,0,0,0,0,1.260751,3.398689,4.997338,9.656778,258,51
"unitree_g1","TetraPGA",0,2,1,18.325801,8.669023,4669.009940816,4979.258417035,0.907223,3.124291,4.031514,0.009537,0.064746,0.074283,0.006956,0.010871,0.017827,0.013356,1.148584,1.16194,0,0,0,0,0,0,1.25405,2.777464,4.637509,8.669023,162,51
"unitree_g1","TetraPGA",0,3,2,26.898688,8.572887,3662.978780574,4660.060845855,0.990464,2.897705,3.888169,0.01066,0.057374,0.068034,0.007431,0.007777,0.015208,0.01664,1.049636,1.066276,0,0,0,0,0,0,1.149518,2.738651,4.684718,8.572887,175,51
"unitree_g1","TetraPGA",0,4,3,35.082458,8.18377,2399.821161449,3654.030765362,0.729213,2.912136,3.641349,0.007498,0.061858,0.069356,0.005336,0.008057,0.013393,0.009728,1.053422,1.06315,0,0,0,0,0,0,1.145899,2.49545,4.542421,8.18377,131,51
"unitree_g1","TetraPGA",0,5,4,43.07005,7.987592,1160.782377942,2390.873768787,0.528171,2.86529,3.393461,0.008182,0.056059,0.064241,0.005191,0.008354,0.013545,0.010695,1.038251,1.048946,0,0,0,0,0,0,1.126732,2.266729,4.594131,7.987592,92,51
"unitree_g1","TetraPGA",0,6,5,51.306285,8.236235,816.7245679,1151.834807046,0.785872,2.916847,3.702719,0.007878,0.057799,0.065677,0.005641,0.008404,0.014045,0.010933,1.055361,1.066294,0,0,0,0,0,0,1.146016,2.556703,4.533516,8.236235,141,51
"unitree_g1","TetraPGA",0,7,6,59.621763,8.315478,532.989214947,807.776957197,0.837969,2.861332,3.699301,0.009572,0.05485,0.064422,0.007099,0.007216,0.014315,0.014663,1.043387,1.05805,0,0,0,0,0,0,1.136787,2.562514,4.616177,8.315478,148,51
"unitree_g1","TetraPGA",0,8,7,67.626287,8.004524,244.124762817,524.041567649,0.568091,2.90095,3.469041,0.005979,0.06071,0.066689,0.004081,0.008011,0.012092,0.008133,1.049034,1.057167,0,0,0,0,0,0,1.135948,2.333093,4.535483,8.004524,102,51
"unitree_g1","TetraPGA",0,9,8,75.350585,7.724298,65.617804884,235.177066844,0.29933,2.846974,3.146304,0.004352,0.05473,0.059082,0.003228,0.007547,0.010775,0.007456,1.032702,1.040158,0,0,0,0,0,0,1.110015,2.036289,4.577994,7.724298,51,51
"unitree_g1","TetraPGA",0,10,9,83.028262,7.677677,9.06805363,56.670080215,0.29379,2.938085,3.231875,0.003587,0.061405,0.064992,0.002737,0.008531,0.011268,0.006273,1.058171,1.064444,0,0,0,0,0,0,1.140704,2.091171,4.445802,7.677677,51,51
"unitree_g1","TetraPGA",0,11,10,90.748213,7.719951,8.947892322,0.120328049,0.307157,2.912071,3.219228,0.005484,0.054412,0.059896,0.00407,0.008183,0.012253,0.009631,1.055415,1.065046,0,0,0,0,0,0,1.137195,2.082033,4.500723,7.719951,51,51
"unitree_g1","TetraPGA",0,12,11,98.438105,7.689892,8.947725598,0.000166725,0.297471,2.933416,3.230887,0.004842,0.059849,0.064691,0.002557,0.008925,0.011482,0.007715,1.06664,1.074355,0,0,0,0,0,0,1.150528,2.080359,4.459005,7.689892,51,51
"unitree_g1","TetraPGA",0,13,12,106.11846,7.680355,8.947725597,0.000000002,0.304796,2.890496,3.195292,0.004703,0.05473,0.059433,0.003005,0.008036,0.011041,0.008422,1.049996,1.058418,0,0,0,0,0,0,1.128892,2.0664,4.485063,7.680355,51,51
"unitree_g1","TetraPGA",1,1,0,9.523692,9.523692,4273.103495597,5464.208712458,1.482264,3.090648,4.572912,0.019567,0.071389,0.090956,0.016375,0.012284,0.028659,0.034592,1.107226,1.141818,0,0,0,0,0,0,1.261433,3.311479,4.95078,9.523692,252,51
"unitree_g1","TetraPGA",1,2,1,18.185354,8.661662,2981.634154601,4264.789737859,0.875612,3.041154,3.916766,0.010112,0.063491,0.073603,0.007722,0.010634,0.018356,0.017269,1.096229,1.113498,0,0,0,0,0,0,1.205457,2.711309,4.744896,8.661662,153,51
"unitree_g1","TetraPGA",1,3,2,26.738267,8.552913,1609.187365768,2973.321034273,0.88307,2.966914,3.849984,0.01055,0.060615,0.071165,0.009343,0.009254,0.018597,0.017246,1.069206,1.086452,0,0,0,0,0,0,1.176214,2.67377,4.702929,8.552913,153,51
"unitree_g1","TetraPGA",1,4,3,34.784884,8.046617,1183.73206114,1600.874721927,0.57671,2.911018,3.487728,0.006416,0.057562,0.063978,0.005167,0.00875,0.013917,0.0094,1.057392,1.066792,0,0,0,0,0,0,1.144687,2.343041,4.558889,8.046617,102,51
"unitree_g1","TetraPGA",1,5,4,42.51533,7.730446,989.925230226,1175.420007637,0.300821,2.879775,3.180596,0.004132,0.055605,0.059737,0.003284,0.007642,0.010926,0.006622,1.047413,1.054035,0,0,0,0,0,0,1.124698,2.055898,4.54985,7.730446,51,51
"unitree_g1","TetraPGA",1,6,5,50.146223,7.630893,334.130422553,981.613408006,0.294728,2.922207,3.216935,0.003714,0.05879,0.062504,0.002726,0.008721,0.011447,0.006047,1.052367,1.058414,0,0,0,0,0,0,1.132365,2.08457,4.413958,7.630893,51,51
"unitree_g1","TetraPGA",1,7,6,57.7671,7.620877,58.246126089,325.818581532,0.306573,2.878204,3.184777,0.005071,0.05253,0.057601,0.003333,0.007856,0.011189,0.007926,1.046399,1.054325,0,0,0,0,0,0,1.123115,2.061662,4.4361,7.620877,51,51
"unitree_g1","TetraPGA",1,8,7,65.334634,7.567534,11.572128714,49.934296561,0.288872,2.881329,3.170201,0.003291,0.053927,0.057218,0.002769,0.008085,0.010854,0.005062,1.047494,1.052556,0,0,0,0,0,0,1.120628,2.049573,4.397333,7.567534,51,51
"unitree_g1","TetraPGA",1,9,8,72.91605,7.581416,8.312147676,3.260300416,0.293868,2.867519,3.161387,0.003681,0.050775,0.054456,0.003161,0.00858,0.011741,0.005689,1.048199,1.053888,0,0,0,0,0,0,1.120085,2.041302,4.420029,7.581416,51,51
"unitree_g1","TetraPGA",1,10,9,80.678961,7.762911,8.311828291,0.000319385,0.298973,2.965885,3.264858,0.00385,0.06356,0.06741,0.00491,0.00952,0.01443,0.007297,1.067618,1.074915,0,0,0,0,0,0,1.156755,2.108103,4.498053,7.762911,51,51
"unitree_g1","TetraPGA",1,11,10,88.282592,7.603631,8.311828291,0,0.290528,2.880419,3.170947,0.003202,0.05435,0.057552,0.002807,0.009095,0.011902,0.004886,1.045609,1.050495,0,0,0,0,0,0,1.119949,2.050998,4.432684,7.603631,51,51
"unitree_g1","TetraPGA",2,1,0,9.330217,9.330217,5040.861213681,6454.627608036,1.353467,3.095671,4.449138,0.018325,0.074401,0.092726,0.014828,0.011266,0.026094,0.03101,1.103631,1.134641,0,0,0,0,0,0,1.253461,3.195677,4.881079,9.330217,231,51
"unitree_g1","TetraPGA",2,2,1,17.809435,8.479218,4086.203851021,5030.730373617,0.756865,3.064669,3.821534,0.008736,0.063606,0.072342,0.006424,0.010539,0.016963,0.012751,1.099886,1.112637,0,0,0,0,0,0,1.201942,2.619592,4.657684,8.479218,134,51
"unitree_g1","TetraPGA",2,3,2,26.094839,8.285404,2324.597601336,4076.071239652,0.826441,2.872578,3.699019,0.008758,0.053615,0.062373,0.007066,0.0082,0.015266,0.012557,1.046556,1.059113,0,0,0,0,0,0,1.136752,2.562267,4.586385,8.285404,147,51
"unitree_g1","TetraPGA",2,4,3,34.118059,8.02322,959.958118236,2314.463895891,0.573111,2.907088,3.480199,0.007348,0.056634,0.063982,0.004514,0.008324,0.012838,0.009043,1.052609,1.061652,0,0,0,0,0,0,1.138472,2.341727,4.543021,8.02322,102,51
"unitree_g1","TetraPGA",2,5,4,42.080111,7.962052,857.973318221,949.823867043,0.578319,2.83414,3.412459,0.008191,0.052541,0.060732,0.0048,0.007753,0.012553,0.009435,1.037438,1.046873,0,0,0,0,0,0,1.120158,2.292301,4.549593,7.962052,102,51
"unitree_g1","TetraPGA",2,6,5,50.11459,8.034479,358.329343745,847.839110783,0.572578,2.901054,3.473632,0.006481,0.056298,0.062779,0.004864,0.007957,0.012821,0.009467,1.053035,1.062502,0,0,0,0,0,0,1.138102,2.33553,4.560847,8.034479,102,51
"unitree_g1","TetraPGA",2,7,6,57.743837,7.629247,63.9109805,348.195167161,0.292638,2.856632,3.14927,0.003325,0.05413,0.057455,0.002744,0.006928,0.009672,0.004676,1.044728,1.049404,0,0,0,0,0,0,1.116531,2.032739,4.479977,7.629247,51,51
"unitree_g1","TetraPGA",2,8,7,65.355238,7.611401,12.143904533,53.776814491,0.295183,2.862843,3.158026,0.004121,0.054247,0.058368,0.003133,0.007481,0.010614,0.006296,1.047186,1.053482,0,0,0,0,0,0,1.122464,2.035562,4.453375,7.611401,51,51
"unitree_g1","TetraPGA",2,9,8,73.014209,7.658971,10.652703912,2.009739794,0.291668,2.932027,3.223695,0.003509,0.058117,0.061626,0.002682,0.007931,0.010613,0.005769,1.060542,1.066311,0,0,0,0,0,0,1.13855,2.085145,4.435276,7.658971,51,51
"unitree_g1","TetraPGA",2,10,9,80.64409,7.629881,10.134897179,0.518539287,0.300524,2.861888,3.162412,0.004954,0.052098,0.057052,0.003432,0.007898,0.01133,0.00643,1.04246,1.04889,0,0,0,0,0,0,1.117272,2.04514,4.467469,7.629881,51,51
"unitree_g1","TetraPGA",2,11,10,88.299636,7.655546,10.134164627,0.000732554,0.292251,2.919219,3.21147,0.003708,0.056687,0.060395,0.002776,0.008562,0.011338,0.005615,1.057664,1.063279,0,0,0,0,0,0,1.135012,2.076458,4.444076,7.655546,51,51
"unitree_g1","TetraPGA",2,12,11,95.928179,7.628543,10.134164625,0.000000002,0.297946,2.868329,3.166275,0.004306,0.053322,0.057628,0.003614,0.007859,0.011473,0.006331,1.04416,1.050491,0,0,0,0,0,0,1.119592,2.046683,4.462268,7.628543,51,51
"unitree_g1","TetraPGA",3,1,0,9.430577,9.430577,4539.587374294,5835.511001396,1.410911,3.101042,4.511953,0.022771,0.07093,0.093701,0.016393,0.01468,0.031073,0.037338,1.107205,1.144543,0,0,0,0,0,0,1.269317,3.242636,4.918624,9.430577,237,51
"unitree_g1","TetraPGA",3,2,1,18.001164,8.570587,4129.798020707,4530.580588135,0.812281,3.03838,3.850661,0.009481,0.063819,0.0733,0.007489,0.010327,0.017816,0.013271,1.098467,1.111738,0,0,0,0,0,0,1.202854,2.647807,4.719926,8.570587,143,51
"unitree_g1","TetraPGA",3,3,2,26.40493,8.403766,3629.402708246,4120.791580771,0.833051,2.938207,3.771258,0.00939,0.059451,0.068841,0.008265,0.008984,0.017249,0.012127,1.06271,1.074837,0,0,0,0,0,0,1.160927,2.610331,4.632508,8.403766,147,51
"unitree_g1","TetraPGA",3,4,3,34.783911,8.378981,2119.965875819,3620.395978645,0.862378,2.898484,3.760862,0.009688,0.057048,0.066736,0.007281,0.009553,0.016834,0.013833,1.047033,1.060866,0,0,0,0,0,0,1.144436,2.616426,4.618119,8.378981,153,51
"unitree_g1","TetraPGA",3,5,4,42.789017,8.005106,653.477818666,2110.958979437,0.58645,2.823416,3.409866,0.007224,0.051866,0.05909,0.005201,0.007127,0.012328,0.011293,1.027516,1.038809,0,0,0,0,0,0,1.110227,2.299639,4.59524,8.005106,102,51
"unitree_g1","TetraPGA",3,6,5,50.764879,7.975862,302.413855172,644.470812259,0.575268,2.867691,3.442959,0.006745,0.054461,0.061206,0.004908,0.00778,0.012688,0.009523,1.042243,1.051766,0,0,0,0,0,0,1.12566,2.317299,4.532903,7.975862,102,51
"unitree_g1","TetraPGA",3,7,6,58.737082,7.972203,252.680897359,293.406909177,0.584693,2.818803,3.403496,0.007746,0.051477,0.059223,0.005169,0.007121,0.01229,0.00952,1.031731,1.041251,0,0,0,0,0,0,1.112764,2.290732,4.568707,7.972203,102,51
"unitree_g1","TetraPGA",3,8,7,66.3364,7.599318,121.071307933,243.673974487,0.28802,2.836585,3.124605,0.003599,0.051029,0.054628,0.002668,0.00754,0.010208,0.004764,1.041715,1.046479,0,0,0,0,0,0,1.111315,2.01329,4.474713,7.599318,51,51
"unitree_g1","TetraPGA",3,9,8,73.848627,7.512227,9.043294664,112.06439478,0.291863,2.8168,3.108663,0.004156,0.049828,0.053984,0.003041,0.007808,0.010849,0.005694,1.030767,1.036461,0,0,0,0,0,0,1.101294,2.007369,4.403564,7.512227,51,51
"unitree_g1","TetraPGA",3,10,9,81.459195,7.610568,9.007099752,0.036382432,0.294573,2.891775,3.186348,0.003755,0.054233,0.057988,0.002826,0.007793,0.010619,0.005556,1.048424,1.05398,0,0,0,0,0,0,1.122587,2.063761,4.42422,7.610568,51,51
