robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,7.486469084,0.250116465,0.218458882,0.01931224,33.962125,0.070373,1.357821,0.018249,5.471014,0.044478,41.26637,0.037166,41.390727,4.245265625,1,0,0,0.710978058,0.003002189,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.041805759401291068 -1.5178984573465686 -0.01076941220111294 -1.5843329578946417 0.0027528524420054848 -0.01786712132030939,-0.0081646832139148674 0.002703754418158939 0.011740964082328114 0.012854557277779474 0.0087566358215655817 0.010798607427181518,-0.15711397566051097 -1.6158161986917285 0.052380938430204298 -1.4632733450265354 0.10208677041361934 0.087791544173522765,0.10979277889241906 0.13139463293078571 0.12782344571238213 0.056348697699815535 -0.024913272289137159 0.038156100215472007,-0.045023308981433058 -1.5203618285723759 -0.0070788251815569608 -1.5789592327461945 0.006382420774415737 -0.013291759818479555,-0.22677955542310707 -0.16090151240485412 0.2784604340785764 0.39373134375124613 0.26157305939205 0.33495083886383537,-1.8584650561305771 -12.628837797133595 2.5421543217353846 0.95383571752622076 -0.16561873850510112 0.017359946392268559,0.073305481456799271 -6.3730391191766103 -1.9399219915312571 -0.17931915406916232 -0.0062838063439585312 -0.033330358374705327
ur,tetrapga,7.527973389,0.246845128,0.222114021,0.020429948,33.996443,0.071697,1.324526,0.018476,5.481123,0.035494,41.3045,0.03342,41.427346,4.249555375,1,0,0,0.693280209,0.011742308,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.042485727921410268 -1.5180498301499237 -0.0099449584496678171 -1.5832874046401944 0.0034763870179189325 -0.016986172796598368,-0.01474826244479604 -0.0033875532681429447 0.018010498887367169 0.022461618283593787 0.015551584613552645 0.018959270222059423,-0.1524834228863913 -1.6103522333160341 0.057630585184284849 -1.4610326007616217 0.10095145287669383 0.089311574411785347,0.11331996661487508 0.13187396027116352 0.12511675201091307 0.051613486341537181 -0.029790845486605471 0.035082953496825747,-0.045431581832006046 -1.5204673694828288 -0.0062502245350034812 -1.5779800733374512 0.0069519614233934952 -0.012463889685541751,-0.20963292257304728 -0.15769251520986369 0.28270841007611341 0.39290566946792332 0.25281969090327006 0.33438457774965125,-1.726654489522198 -9.63600231505953 3.8345942487704008 1.0203133622530343 -0.17748267550662866 0.017048363429487515,0.13776131531159308 -6.7418828924010086 -2.1697025007134094 -0.25960668886364147 -0.022744514228882906 -0.058523397997699789
ur,tetrapga,7.569516234,0.243409495,0.22384106,0.019743775,28.603326,0.069988,1.936731,0.025545,5.533024,0.041457,36.552178,0.035711,36.675521,3.57541575,1,0,0,0.69211416,0.01777879,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.043176202952975251 -1.5182949484631798 -0.00908427150647333 -1.582168499751305 0.0042371273575884877 -0.016040471912626388,-0.014594166303000812 -0.0050621647444717291 0.018421913037817168 0.023579825439861167 0.016014728117219136 0.019950347250209728,-0.1477049004163368 -1.6048667335185072 0.062769068743215695 -1.458988320209875 0.099612944325033315 0.090704336911568761,0.11670888462881371 0.13218700981740233 0.12223756657633131 0.046791196715739981 -0.034643584043161153 0.031961620931471139,-0.044562237826174224 -1.5194562599552064 -0.006858957549488229 -1.5790523985423659 0.0061208998193631996 -0.013373823375608043,-0.17325435914987175 -0.14516393650331452 0.2781642446231376 0.38951265111738054 0.23547155772183906 0.33333106712729321,-3.6977654689436581 -6.4729619540222556 12.028798372408097 2.2886521639942177 -0.40201336255663545 0.033954444643224897,0.10416526827549433 -6.5154457519402058 -2.1033212033090223 -0.26410942008624261 -0.024588581780507823 -0.061573972523703446
ur,tetrapga,7.606304321,0.240405939,0.223686119,0.018691414,28.513586,0.070142,1.408906,0.018309,5.452072,0.034828,35.788726,0.03054,35.905217,3.56419825,1,0,0,0.662823598,0.018666764,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.043724544649936539 -1.5185143644768493 -0.0083381675604560588 -1.5811992864717976 0.0048755669279329748 -0.015219893710052541,-0.013106550554421352 -0.0047064164252748645 0.018266818770754298 0.023119158608689048 0.0151808951125118 0.019577389933499709,-0.14335807397059239 -1.6000008894749262 0.067216895185927231 -1.4573465095872054 0.098259887374107791 0.091828751016747395,0.11958906232513679 0.13232484909593067 0.1195488825201769 0.042456941249701903 -0.038910779628711208 0.029162327460641835,-0.044978955247576106 -1.5196487089190389 -0.006097748912227214 -1.578106029151588 0.0066807240231320951 -0.012568814756628396,-0.15680132470494612 -0.14179305527371405 0.28005233102860572 0.38665716502619046 0.22564463689989003 0.33138486917801824,-3.3885722696444338 -3.7283786381547763 13.44641961993988 2.3747110946324654 -0.41680540863674553 0.034000636138274351,0.050307358760733223 -6.1681665830128622 -1.9751182669835607 -0.25349259130507562 -0.02358364499050225 -0.060411482607467093
ur,tetrapga,7.64230541,0.237484137,0.223403695,0.018072003,33.995497,0.069397,1.552126,0.01794,5.475116,0.038193,41.47132,0.037493,41.595167,4.249437125,1,0,0,0.640711074,0.001067682,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.044216862122903253 -1.5187107250827188 -0.0075990919473735404 -1.5802569969246096 0.0054762893147976607 -0.014422147223952906,-0.012197175980778038 -0.0042163887372758026 0.019005184969104499 0.023487819884629248 0.014866473787461238 0.019883220264758663,-0.13900368400216606 -1.5952365280320975 0.071471558458315959 -1.4558951751001246 0.09678436590820734 0.09282886605817614,0.12229552431245141 0.13233300397201164 0.11679396526262727 0.038161845076259457 -0.043054462752016687 0.026393229375541588,-0.045782666975039008 -1.520325290051451 -0.0044932007887984859 -1.5760949790162515 0.0078341560117445412 -0.010858942557040384,-0.1480947862249154 -0.14319663132155219 0.29440245512523644 0.38581675273090787 0.21945616784745789 0.32956730415628344,-1.7965619800386805 -0.16975848483732103 8.6088324977132906 1.351985212107129 -0.23987052221155364 0.017396627338875932,0.017000097398806702 -5.9637609753135621 -1.9132338102914268 -0.25298664788078895 -0.023154396354922113 -0.06134847639658858
ur,tetrapga,7.684011472,0.235248188,0.217000025,0.01754297,33.979939,0.073675,1.636609,0.018605,5.47284,0.036656,41.503402,0.037682,41.634552,4.247492375,1,0,0,0.626764225,0.000940222,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.044363053298173666 -1.5186164555815593 -0.0071791714505894909 -1.5798017382531993 0.0057240618806476502 -0.014033866283716426,-0.001934511721447632 0.0046263537077820358 0.0083393991609745227 0.007911120590791269 0.0039247218600513565 0.0067017235273176849,-0.1338402513194189 -1.5897199239362558 0.076273455192594902 -1.4544084010045284 0.094889405755654868 0.093862144970081648,0.1252896423201722 0.13218587827751738 0.11345291653498336 0.033125580268409165 -0.047808988566112515 0.02315152346694898,-0.046147354659411367 -1.5205777587449465 -0.0034580394375778468 -1.5748817621850393 0.0084686348131138133 -0.0098228466431235645,-0.1343118153506288 -0.13836074105518381 0.29726833526451774 0.38332455621075268 0.21119073336471464 0.32794472215685488,-1.836278695520837 1.5619757506502028 9.4411084299217833 1.4211730810524299 -0.25132275901771639 0.017980244459145561,-0.035480150784337638 -5.7891801663763545 -1.7674710507077513 -0.14480258894946019 0.0080011690670733771 -0.020667917326818497
ur,tetrapga,7.725751554,0.232834153,0.218284964,0.019483495,33.978937,0.069718,1.60425,0.018261,5.515951,0.038422,41.490879,0.033057,41.609818,4.247367125,1,0,0,0.615967976,0.004997434,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.044557098101226773 -1.5185139234089902 -0.0066652897108510174 -1.5792449463405851 0.0060277930096012972 -0.013562642569603371,-0.0043481324742790954 0.0030302000495374469 0.011662434271305405 0.011945473945389114 0.00649949612291388 0.01009092493289462,-0.12855079571260769 -1.5842084685720079 0.08093647233047363 -1.4531319601552746 0.09279550527843404 0.094760201512824216,0.12813166005580345 0.13187071295272948 0.10995247021238919 0.028026616268794401 -0.052511575393890043 0.019874157374253004,-0.046299319362277574 -1.5206159729004733 -0.0026596009620209705 -1.574020374414804 0.0088590724670787463 -0.0090839933266454714,-0.11838662274481235 -0.13376647793811583 0.30025795152418278 0.38037248100099097 0.2013573194651489 0.32609390996474963,-1.693664054256842 3.7741379072713546 10.451234195873671 1.4757792862645251 -0.26115965564581406 0.017827811181737187,0.053020070745958492 -6.429553197262976 -2.0787190418419286 -0.19484870069300086 0.0052889536363736056 -0.031147653393709618
ur,tetrapga,7.767462657,0.229599243,0.222796833,0.020121765,28.672556,0.069275,1.559371,0.019663,5.457409,0.039014,36.113885,0.037138,36.239679,3.5840695,1,0,0,0.616904458,0.012376763,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.04494856341886528 -1.5186279095417918 -0.0057903436321410789 -1.5782215148990233 0.0066022740482440155 -0.012696860287144996,-0.0085361024466498892 -0.0021660664687020749 0.019432324942132786 0.022041203125241091 0.012360948065500345 0.018661461169074179,-0.12314977948429412 -1.5787174723759192 0.085447106094431804 -1.4520701175541304 0.090508259281086204 0.095520351913092078,0.13081452511351224 0.13138850476910718 0.10630232918583861 0.022879490992086349 -0.057148271389184428 0.016569569356739474,-0.045641527875156442 -1.519634288432006 -0.0034867241436124445 -1.575245999892521 0.0080493649693656431 -0.010120269659238249,-0.086620557036394916 -0.12579736127676441 0.28795243606607934 0.3719393758127934 0.18088636514020354 0.32207382848834359,-1.8975710585201266 7.0406067285187035 19.02898365165133 2.6983070780051137 -0.47247273026174974 0.033922157820404919,0.084926262652004425 -6.6401824539616428 -2.2527634250594524 -0.27353019088968722 -0.0093373597500665539 -0.057602053201790682
ur,tetrapga,7.803809881,0.226580263,0.224443348,0.019650485,28.56403,0.07554,1.458317,0.01841,5.496416,0.037032,35.904643,0.031481,36.028254,3.57050375,1,0,0,0.598675396,0.00842767,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.045304239213431748 -1.51879025235205 -0.0049329282839908591 -1.5772154096706628 0.0071539114932172047 -0.01184274039929663,-0.0085711421601793632 -0.0033986933215433431 0.021134024644647097 0.02414978528665622 0.013201484895424482 0.020509135512003437,-0.1183545423600799 -1.5739515867453098 0.089251241503104026 -1.4513205960759994 0.088358506307320686 0.096069945692602507,0.13302225889512415 0.13083254430531036 0.10300119462547057 0.018357522987437553 -0.061132382386370733 0.013668647761972621,-0.045865716362543434 -1.5197689890071062 -0.0026279781244516304 -1.5742844576322421 0.0085084637597638447 -0.0092962736749196782,-0.070184643638960917 -0.12234208188202404 0.28811876994240365 0.36636900480259216 0.16931903331833006 0.31830834054711904,-1.5285357647599296 9.518990698600625 20.131926031867902 2.7426645236424614 -0.48020603155685571 0.033491242356368141,0.059201576527101452 -6.484660204838292 -2.2236383292227213 -0.28669595477549592 -0.011856465304280306 -0.063298125129033878
ur,tetrapga,7.83993454,0.223684693,0.224160043,0.018973014,34.029632,0.072999,1.580236,0.021411,5.467507,0.034543,41.53137,0.037878,41.661202,4.253704,1,0,0,0.581559707,0.000230247,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.04559606573205037 -1.5189319745420433 -0.0041169972072336762 -1.5762727905400822 0.0076495017693822423 -0.011039962133473205,-0.0070921936166388252 -0.0028283357325112868 0.02075953372415577 0.023313291588460346 0.012137274665340425 0.019860032962262877,-0.11351135716434015 -1.5692371645601257 0.09291123509058781 -1.4507390593565965 0.086079443501076075 0.096511381725465972,0.13509473975396347 0.13015533543996544 0.099612475532484507 0.01383412859016938 -0.065035538664283146 0.010768283118993608,-0.046193156517271697 -1.5203156492209446 -0.00093323001286487427 -1.5723637996197046 0.0093776805535817787 -0.0076432087445481517,-0.057783183746850215 -0.12064593079622513 0.30490720662222243 0.36435305830719478 0.1623372236260919 0.31561364495603622,-1.495475364126817 12.310531255269847 14.542651239106036 1.7235825987463047 -0.30805581853531727 0.017358205775887793,0.020982706695747311 -6.2610947279308675 -2.1475055966916496 -0.27764847004800686 -0.0093533382361989936 -0.061287142936546246
ur,tetrapga,7.881699071,0.22152403,0.216863184,0.018757555,34.094085,0.07078,1.473918,0.019027,5.493485,0.042044,41.489291,0.030958,41.607817,4.261760625,1,0,0,0.572134936,0.001040545,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.045636277480605801 -1.5187888101671916 -0.003694270093434857 -1.5758667059053562 0.0078141745539068701 -0.010688540499429189,-6.0192572528128634e-05 0.005433235348415888 0.0079413600773095127 0.0066826084439128297 0.0022536314672616784 0.0057699619346667039,-0.10782177769935081 -1.5638202798869283 0.096987458729094228 -1.4502710181624963 0.08327032422635855 0.09689077207361127,0.13733759068487378 0.12921843276875047 0.09556498269305852 0.008574347501693249 -0.069472166603217686 0.0073967789270008482,-0.046267070082102388 -1.5204675545006907 0.00014117607583321017 -1.5712369336982803 0.0098171184869938199 -0.0066649380913420811,-0.044044135395454265 -0.1144156008278307 0.30686576612288446 0.35978988303123693 0.15264886665618696 0.31261706633082365,-1.4977678530740002 13.590566516110549 15.122595628877786 1.7713208401159832 -0.31611276472539274 0.01784192421261625,-0.0046368518476924692 -6.189993093135854 -2.0277880495537097 -0.16529365636597504 0.019109355209959489 -0.017802967714644069
ur,tetrapga,7.923408264,0.219181786,0.21906326,0.019938422,28.555292,0.069505,1.3461,0.018318,5.481219,0.033499,35.789322,0.030022,35.90526,3.5694115,1,0,0,0.576529473,0.00503036,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.045707378550198977 -1.5186591791288866 -0.0031730884540317216 -1.5753459341860832 0.0080320649334409862 -0.010241739317158941,-0.0016967334079963519 0.0036164804076453862 0.011890740948863981 0.011216253466569542 0.0046852253705580759 0.0095998889758677364,-0.10204970707794153 -1.5584530419464258 0.10088676278479314 -1.4500233906897377 0.080281803325211551 0.097128780121407451,0.13941150205760783 0.12811917984690419 0.091388902402132696 0.0032959883414655547 -0.073815478596663028 0.0040135657925621012,-0.045854111977826184 -1.5195299701907816 -0.00086262861775049989 -1.5725573269775484 0.0090842060484958402 -0.0077848643928631065,-0.018341678453401067 -0.10884888273686795 0.28880747953515279 0.34857590106686076 0.13151763938185684 0.30710936553697937,-0.34035925044538295 16.262550390662309 24.012938998747149 2.9876309163486496 -0.52295715747851346 0.033970180421244021,0.04538074949186921 -6.5796791247485089 -2.2366441026435826 -0.21053159366965701 0.015180825796726083 -0.029634639916000793
ur,tetrapga,7.959417887,0.216434828,0.224067289,0.020094075,28.54307,0.070864,1.314225,0.019355,5.449041,0.033386,35.678106,0.029788,35.794813,3.56788375,1,0,0,0.566236879,0.001250972,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.045849757210491351 -1.5187221839682603 -0.0023519231171017872 -1.5744599135761261 0.0084212904852263484 -0.0094822799546072072,-0.0035462977529507195 -0.0011140944833089178 0.020946489398666234 0.021776858665031654 0.0095472096529999623 0.018673166665451758,-0.096999365419035963 -1.5538585928574071 0.10411114437633108 -1.4499869898085889 0.077557359265647871 0.097220557346179973,0.14106711201631647 0.12703973085070994 0.087679849663886131 -0.0012761651320686719 -0.077490090921542909 0.0010824414690482934,-0.045867146891104653 -1.5195653254531514 -4.2063173936711124e-05 -1.5717283520678313 0.0093738080741786727 -0.0070639666051544531,-0.002173710076662698 -0.1053926856113894 0.28873249289563452 0.34144518853683592 0.11906469861904047 0.30228916868159433,0.038251043862516099 18.500212174288002 24.571940956521701 2.9570414428568212 -0.5179922326276285 0.032587941479009286,0.045303397776223164 -6.6310449022703324 -2.3510656920431061 -0.28696321740972053 0.0024970847802379126 -0.057636462096983365
ur,tetrapga,7.995306175,0.213687386,0.22582052,0.019516387,28.566392,0.072452,1.376563,0.019281,5.476177,0.039043,35.803285,0.030226,35.923647,3.570799,1,0,0,0.556771634,0.00119726,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.045966388016507459 -1.5188164700666691 -0.0015163753838263649 -1.5735670243774444 0.0088002765515770541 -0.0087137790420874148,-0.0030473176513532386 -0.0020880216164096037 0.023230323807253445 0.024155649503202481 0.010161742214334685 0.020803040620019593,-0.091908976688412372 -1.549320443094333 0.10719011245383211 -1.4501146991952223 0.074711751090657488 0.097206877023597066,0.14259156829052944 0.12584475284908617 0.083891382972370379 -0.005842021599583273 -0.081078782733478211 -0.0018457945397096916,-0.045771696281454097 -1.5203803922174342 0.0025731824787041209 -1.5689805242423731 0.010309531150288086 -0.0046573746076385902,0.011931326206319237 -0.10188334553536112 0.32690570658010404 0.34347847818229293 0.11696538451367668 0.30082399968948287,-2.6343693565596134 20.905619212886219 11.451895552836287 0.9121991586223942 -0.17663472082768056 0.0017956402911436554,0.011306868947258408 -6.4404075661323077 -2.3095495377410531 -0.3005320034117176 0.00037756244454456578 -0.064202163957086
